STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,FZF0,FZF0_ATTRIBUTES,FZF1,FZF1_ATTRIBUTES,FZF2,FZF2_ATTRIBUTES,FZF3,FZF3_ATTRIBUTES,FZF4,FZF4_ATTRIBUTES,FZF5,FZF5_ATTRIBUTES,FZF6,FZF6_ATTRIBUTES,FZF7,FZF7_ATTRIBUTES,FZF8,FZF8_ATTRIBUTES,FZF9,FZF9_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
USW00024235,1988,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3.6,X,186,,186,0,111,0,71,0,1,0,54,,28,0,0,0,92,0,17,0,108,0,8,0,128, ,119, ,3, ,-7.2,"0,1226, ",686," ,0,1229,+",196," ,0,0115, ",36.6," ,0,1122, ",35,"0,0902, ",-1.1,"0,1113",-2.8,"0,1118",-5.6,"0,1225",-7.2,"0,1226",,,0,"0,0530",-2.8,"0,0501",-5.6,"0,0202",,,,,3325.1,1,3325.1,0,611.4," ,0",2341," ,0",9.9,0,14.6,0,5.21,0,,,,,,,,,,,,,,,,
USW00024235,1989,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",,,53.1,,53.1,0,107,0,64,0,1,0,65,,19,0,0,0,83,0,17,0,76,0,0,0,42, ,,,1, ,-16.1,"0,0205, ",660," ,0,0102,+",254," ,0,0425, ",25.4," ,0,0425, ",28.3,"0,0922,+",-0.6,"0,1028",,,,,,,,,-1.1,"0,0523",-2.2,"0,0326",-7.8,"0,0303",-7.8,"0,0303",-9.4,"0,0207",3359.6,6,3359.6,0,581.6," ,0",1763," ,0",9.05,0,13.54,0,4.56,0,,,,,,,,,,,,,,,,
USW00024235,1991,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",,,208.8,,208.8,0,91,0,59,0,5,0,22,,16,0,0,0,67,0,1,0,95,0,3,0,,,,,,,-4.4,"0,0311,+",152," ,0,0312, ",183," ,0,1218, ",34.5," ,0,0303, ",32.8,"0,0702, ",0,"0,1027",-2.8,"0,1129",,,,,,,0,"0,0604",-3.3,"0,0411",-4.4,"0,0311",,,,,,,,,604.8," ,0",1219," ,0",9.99,0,14.41,0,5.57,0,,,,,,,,,,,,,,,,
USW00024235,1992,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632.8,8,2632.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024235,1997,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",,,57.2,,57.2,M,,,,,,,,,,,0,M,80,M,13,M,76,M,0,M,,,,,,,-10,"M,0113, ",,,,,,,28.9,"M,0814, ",0,"M,1009",-2.8,"M,1209",-5,"M,1222",,,,,-2.2,"M,0501",-2.2,"M,0501",-5,"M,0304",-6.7,"M,0123",-10,"M,0113",3515.2,2,3515.2,M,,,,,8.76,M,12.8,M,4.72,M,,,,,,,,,,,,,,,,
USW00024235,1998,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",,,166.6,,166.6,W,,,,,,,,,,,0,W,111,W,20,W,84,W,6,W,,,,,,,-13.3,"W,1220, ",,,,,,,35,"W,0804, ",0,"W,1029",-2.8,"W,1203",-4.4,"W,1204",-7.2,"W,1219",-13.3,"W,1220",-0.6,"W,0526",-3.3,"W,0412",,,,,,,3738.5,5,3738.5,W,,,,,8.38,W,12.18,W,4.58,W,,,,,,,,,,,,,,,,
USW00024235,1999,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",4.3,X,135.7,,135.7,0,132,0,77,0,7,0,,,,,0,0,116,0,21,0,96,0,0,0,159, ,149, ,1, ,-6.1,"0,0209, ",,,,,41.4," ,0,1027, ",30.6,"0,0709, ",0,"0,1015",-3.3,"0,1026",,,,,,,0,"0,0608",-3.9,"0,0509",-5,"0,0409",,,,,3788.3,3,3788.3,0,897," ,0",,,8.9,0,13.21,0,4.58,0,,,180,X,180,X,,,,,17.9,X,24.1,X,,
USW00024235,2000,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",4.2,X,85.5,,85.5,0,131,0,74,0,7,0,,,,,0,0,94,0,8,0,89,0,0,0,214, ,193, ,5, ,-4.4,"0,1111, ",,,,,72.1," ,0,0113, ",30.6,"0,0808, ",0,"0,1106",-2.2,"0,1109",-4.4,"0,1111",,,,,0,"0,0531",-2.2,"0,0510",,,,,,,3275.9,9,3275.9,0,838.4," ,0",,,9.1,0,13.42,0,4.78,0,,,180,X,190,X,,,,,21,X,28.6,X,,
USW00024235,2001,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",4.3,X,133.5,,133.5,0,91,0,40,0,2,0,,,,,0,0,100,0,14,0,101,0,1,0,191, ,171, ,3, ,-5.6,"0,0212,+",,,,,26.7," ,0,1128, ",33.3,"0,0809, ",0,"0,1122",-2.2,"0,1126",,,,,,,0,"0,0603",-2.2,"0,0502",-4.4,"0,0303",,,,,3461.5,5,3461.5,0,407.7," ,0",,,9.35,0,13.78,0,4.93,0,,,200,X,200,X,,,,,16.5,X,23.7,X,,
USW00024235,2002,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",4.2,X,174.4,,174.4,0,101,0,65,0,10,0,,,,,0,0,85,0,17,0,98,0,4,0,182, ,163, ,1, ,-7.2,"0,0307, ",,,,,72.9," ,0,1227, ",36.1,"0,0813, ",-1.7,"0,1030",-2.2,"0,1223",,,,,,,0,"0,0608",-3.9,"0,0507",-6.1,"0,0318",-6.7,"0,0308",,,3448.4,4,3448.4,0,953," ,0",,,9.66,0,14.23,0,5.09,0,,,190,X,240,X,,,,,17,X,23.2,X,,
USW00024235,2003,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",4.2,X,226.4,,226.4,0,144,0,85,0,6,0,,,,,0,0,94,0,13,0,110,0,8,0,218, ,172, ,1, ,-6.7,"0,1122, ",,,,,65.8," ,0,1213, ",35.6,"0,0729, ",-0.6,"0,1029",-3.3,"0,1031",-6.7,"0,1122",-6.7,"0,1122",,,-2.2,"0,0518",-2.2,"0,0518",,,,,,,3184.1,1,3184.1,0,971.1," ,0",,,9.86,0,14.27,0,5.45,0,,,190,X,190,X,,,,,16.5,X,26.4,X,,
USW00024235,2004,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",4,X,149.1,,149.1,0,120,0,65,0,6,0,,,,,0,0,76,0,10,0,100,0,4,0,213, ,175, ,1, ,-3.9,"0,1128,+",,,,,55.1," ,0,1208, ",33.3,"0,0723, ",0,"0,1027",-2.8,"0,1120",,,,,,,-0.6,"0,0428",-2.2,"0,0331",,,,,,,3205.9,9,3205.9,0,815," ,0",,,9.89,0,14.29,0,5.5,0,,,210,X,210,X,,,,,17,X,24.1,X,,
USW00024235,2005,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",4.1,X,155.8,,155.8,0,135,0,86,0,17,0,,,,,0,0,66,0,14,0,74,0,4,0,188, ,169, ,2, ,-4.4,"0,0113,+",,,,,68.8," ,0,1230, ",32.8,"0,0727,+",-1.1,"0,1107",-2.8,"0,1108",,,,,,,-0.6,"0,0419",-2.8,"0,0418",-4.4,"0,0113",,,,,3314.4,4,3314.4,0,1346.5," ,0",,,9.78,0,14.11,0,5.44,0,,,140,X,190,X,,,,,14.8,X,27.7,X,,
USW00024235,2006,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",4.1,W,209.7,,209.7,0,140,0,103,0,12,0,,,,,0,0,106,0,14,0,97,0,4,0,208, ,188, ,,,-7.8,"0,0218, ",,,,,77.2," ,0,1225, ",33.9,"0,0722, ",0,"0,1029",-2.2,"0,1122",-4.4,"0,1127",,,,,-0.6,"0,0502",-2.8,"0,0422",-4.4,"0,0313",-7.8,"0,0218",,,3383.8,8,3383.8,0,1340.5," ,0",,,9.39,0,13.76,0,5.02,0,,,190,X,210,X,,,,,17,X,29.5,X,,
USW00024235,2007,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3.7,W,85.5,,85.5,0,125,0,81,0,7,0,,,,,0,0,99,0,21,0,86,0,2,0,209, ,181, ,,,-10,"0,0112, ",,,,,57.4," ,0,1203, ",32.8,"0,0710, ",0,"0,1017",-2.8,"0,1120",-5,"0,1201",,,,,-0.6,"0,0505",-2.2,"0,0419",-4.4,"0,0402",-7.2,"0,0113",-10,"0,0112",3321,0,3321,0,1002.9," ,0",,,9.05,0,13.62,0,4.48,0,,,170,X,200,X,,,,,14.3,X,23.2,X,,
USW00024235,2008,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3.6,W,194.8,,194.8,0,125,0,74,0,9,0,,,,,0,0,114,0,28,0,101,0,5,0,211, ,175, ,,,-7.8,"0,1216, ",,,,,47.8," ,0,0104, ",35,"0,0814, ",0,"0,1009",-3.9,"0,1212",-4.4,"0,1213",-7.8,"0,1216",,,-1.1,"0,0610",-2.8,"0,0430",-5.6,"0,0420",-6.7,"0,0329",,,3801.2,2,3801.2,0,949.8," ,0",,,9.15,0,13.63,0,4.66,0,,,140,X,190,X,,,,,16.5,X,23.7,X,,
USW00024235,2009,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3.5,W,218.9,,218.9,0,124,0,67,0,5,0,,,,,0,0,103,0,20,0,99,0,8,0,207, ,178, ,,,-9.4,"0,1208,+",,,,,52.1," ,0,1231, ",35,"0,0729, ",0,"0,1027",-2.2,"0,1113",-5,"0,1205",-7.2,"0,1206",-9.4,"0,1207",-1.1,"0,0512",-2.2,"0,0426",-4.4,"0,0414",-6.7,"0,0309",,,3236.3,3,3236.3,0,769.8," ,0",,,9.58,0,14.13,0,5.04,0,,,190,X,180,X,,,,,15.6,X,28.6,X,,
USW00024235,2010,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3.9,W,130.4,,130.4,0,165,0,109,0,12,0,,,,,0,0,99,0,15,0,80,0,2,0,247, ,220, ,,,-7.2,"0,1231,+",,,,,51.1," ,0,0112, ",33.9,"0,0825, ",-0.6,"0,1026",-2.2,"0,1121",-7.2,"0,1123",-7.2,"0,1123",,,0,"0,0523",-2.2,"0,0522",-4.4,"0,0409",,,,,3628.3,3,3628.3,0,1383.5," ,0",,,8.54,0,12.57,0,4.51,0,,,210,X,210,X,,,,,17,X,29.9,X,,
USW00024235,2011,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3.5,W,89.5,,89.5,X,136,Z,81,Z,11,Z,,,,,0,X,125,X,20,X,77,X,0,X,231, ,211, ,,,-10,"X,0226, ",,,,,60.7," ,Z,0215, ",29.4,"X,0903, ",0,"X,1025",-2.2,"X,1101",-4.4,"X,1211",,,,,-0.6,"X,0528",-2.8,"X,0429",-4.4,"X,0407",-10,"X,0226",-10,"X,0226",3897.6,6,3897.6,X,1075," ,Z",,,8.06,X,12.19,X,3.93,X,,,180,X,210,X,,,,,15.6,X,23.7,X,,
USW00024235,2012,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",,,,,,,155,X,98,X,20,X,,,,,,,,,,,,,,,219, ,202, ,,,,,,,,,70.1," ,X,1204, ",,,,,,,,,,,,,,,,,,,,,,,3673,0,3673,X,1504," ,X",,,,,,,,,,,,,,,,,,,,,,,,
USW00024235,2013,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3,W,143.7,,143.7,W,105,W,51,W,3,W,,,,,0,W,88,W,17,W,100,W,0,W,157, ,139, ,,,-11.6,"W,1208, ",,,,,47," ,W,1119, ",31.7,"W,0910,+",-0.5,"W,1102",-3.2,"W,1120",-4.9,"W,1203",-8.8,"W,1204",-11,"W,1207",-1,"W,0523",-3.2,"W,0414",-4.4,"X,0321",-8.9,"X,0113",-8.9,"X,0113",,,,,531," ,W",,,9.45,W,13.81,W,5.1,W,,,200,W,190,W,,,,,15.7,W,25.9,W,,
USW00024235,2014,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",,,209.9,,209.9,W,133,W,74,W,9,W,,,,,0,W,53,W,4,W,104,W,2,W,,,2, ,,,-8.2,"W,1230, ",,,,,50.5," ,W,0214, ",32.2,"W,0728,+",-0.5,"W,1115",-5.5,"W,1229",-5.5,"W,1229",-8.2,"W,1230",,,0,"W,0507",-3.8,"W,0321",,,,,,,3144,0,3144,W,978.6," ,W",,,10.65,W,15.1,W,6.2,W,,,,,,,,,,,,,,,,
USW00024235,2015,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",,,216,,216,W,110,W,80,W,15,W,,,,,0,W,61,W,12,W,115,W,10,W,3, ,8, ,,,-6,"W,1231, ",,,,,87.4," ,W,0206, ",34.4,"W,0731,+",0,"W,1104",-2.7,"W,1116",-4.9,"W,1126",,,,,-1,"W,0424",,,,,,,,,2744.9,9,2744.9,W,1170.4," ,W",,,10.88,W,15.35,W,6.41,W,,,190,W,180,W,,,,,13.9,W,24.6,W,,
USW00024235,2016,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3.7,W,140,,140,W,141,W,84,W,15,W,,,,,0,W,87,W,15,W,95,W,4,W,1, ,7, ,,,-8.2,"W,0101, ",,,,,97," ,W,1214, ",34.4,"W,0819, ",-0.5,"W,1115",-2.7,"W,1204",-5.5,"W,1206",-7.1,"W,1216",,,0,"W,0426",-2.7,"W,0202",-6.6,"W,0102",-8.2,"W,0101",,,3226,0,3226,W,1444.6," ,W",,,9.46,W,13.81,W,5.11,W,,,170,W,220,W,,,,,17,W,31.7,W,,
USW00024235,2017,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3.7,W,232.7,,232.7,W,115,W,72,W,8,W,,,,,0,W,102,W,19,W,106,W,8,W,1, ,3, ,,,-8.8,"W,0106,+",,,,,46.5," ,W,0109, ",35.6,"W,0802, ",0,"W,1020",-2.7,"W,1104",,,,,,,-1,"W,0517",-4.9,"W,0306",-4.9,"W,0306",-8.8,"W,0106",,,3675.3,3,3675.3,W,1073," ,W",,,9.52,W,13.77,W,5.28,W,,,200,W,210,W,,,,,16.5,W,30,W,,
USW00024235,2018,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3.2,W,191.1,,191.1,W,98,W,56,W,3,W,,,,,0,W,82,W,21,W,104,W,3,W,,,,,,,-8.8,"W,0223, ",,,,,82.6," ,W,0323, ",32.8,"W,0716, ",0,"W,1107",-2.7,"W,1202",,,,,,,0,"W,0501",-4.3,"W,0402",-4.9,"W,0302",-8.8,"W,0223",,,3249.6,6,3249.6,W,739.3," ,W",,,9.96,W,14.43,W,5.5,W,,,160,W,190,W,,,,,15.7,W,23.3,W,,
USW00024235,2019,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",3,W,100.4,,100.4,W,119,W,80,W,14,W,,,,,0,W,81,W,23,W,96,W,2,W,3, ,9, ,,,-6.6,"W,0209,+",,,,,60.7," ,W,0119, ",33.3,"W,0827, ",-1,"W,1009",-3.2,"W,1126",-4.9,"W,1128",,,,,-0.5,"W,0428",-3.8,"W,0309",-5.5,"W,0308",,,,,3236.9,9,3236.9,W,1194.7," ,W",,,9.45,W,13.79,W,5.11,W,,,210,W,220,W,,,,,14.3,W,24.1,W,,
USW00024235,2020,42.6003,-123.3641,1168,"SEXTON SUMMIT, OR US",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3332.2,2,3332.2,W,,,,,,,,,,,,,,,,,,,,,,,,,,
