STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES
USW00024128,1897-02,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",15,",0",4,",0",0,",0",7,",0",1,",0",0,",0",21,",0",7,",0",0,",0",0,",0",,,,,,,-13.9,",0,23,+",102,",,0,17,",81,",,0,16,",7.1,",,0,05,",12.2,",0,27,",2397.4,0,516.3,",0",29.5,",,,0",,,152,",,,0",-0.11,",0",4.58,",,,0",-4.8,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1897-03,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",10,",0",0,",0",0,",0",1,",0",0,",0",0,",0",28,",0",4,",0",0,",0",0,",0",,,,,,,-11.1,",0,22,+",25,",,0,20,",18,",,0,14,",1.8,",,0,14,+",16.1,",0,25,",2968.7,0,571.3,",0",8.4,",,,0",,,54,",,,0",-0.1,",0",4.38,",,,0",-4.57,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1897-04,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",18,",0",0,",0",11,",0",0,",0",,,,,,,-4.4,",0,08,",0,",,0,30,+",0,",T,0,01,",2,",,0,01,",27.2,",0,17,",3248.9,0,280.2,",0",6.5,",,,0",,,0,",T,,0",8.99,",0",16.92,",,,0",1.07,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1897-05,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,11.5,0,11.5,",0",8,",0",4,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",25,",0",1,",0",,,,,,,-1.7,",0,08,",0,",,0,31,+",0,",,0,31,+",4.3,",,0,24,",32.2,",0,29,",3333.5,0,84.6,",0",17.6,",,,0",,,0,",,,0",15.97,",0",24.1,",,,0",7.85,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1897-06,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,30.4,0,18.9,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",21,",0",0,",0",,,,,,,1.7,",0,02,",0,",,0,30,+",0,",,0,30,+",5.1,",,0,27,",31.7,",0,07,",3418,0,84.5,",0",11.2,",,,0",,,0,",,,0",16.15,",0",23.72,",,,0",8.57,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1897-07,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,113.5,0,83.1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",9,",0",,,,,,,1.7,",0,08,",0,",,0,31,+",0,",,0,31,+",2,",,0,13,",35.6,",0,12,",29.7,0,29.7,",0",2,",,,0",,,0,",,,0",20.06,",0",29.03,",,,0",11.08,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1897-08,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,272.2,0,158.7,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",19,",0",,,,,,,2.2,",0,31,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",36.7,",0,23,+",35.8,0,6.1,",0",0,",,,0",,,0,",,,0",23.25,",0",32.69,",,,0",13.82,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1897-09,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,278.9,0,6.7,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",5,",0",0,",0",23,",0",0,",0",,,,,,,-3.3,",0,29,",0,",,0,30,+",0,",,0,30,+",2,",,0,03,",31.1,",0,20,+",136.1,0,100.3,",0",3,",,,0",,,0,",,,0",15.21,",0",25,",,,0",5.43,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1897-10,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,278.9,0,0,",0",8,",0",5,",0",0,",0",0,",0",0,",0",0,",0",15,",0",0,",0",5,",0",0,",0",,,,,,,-4.4,",0,27,",0,",,0,31,+",13,",,0,13,",9.7,",,0,13,",26.1,",0,11,",429.2,0,293.1,",0",37.3,",,,0",,,13,",,,0",8.88,",0",16.48,",,,0",1.28,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1897-11,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,278.9,0,0,"1,0",5,",0",1,",0",0,",0",0,",0",1,",0",0,"1,0",21,"1,0",0,",0",1,",0",0,",0",,,,,,,-15,"1,0,15,",0,",,0,30,+",25,",,0,05,",3.3,",,0,05,",21.1,",0,01,",847.2,0,418,",0",9.7,",,,0",,,51,",,,0",3.92,"1,0",11.28,",,,0",-3.45,"1,,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1897-12,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,278.9,0,0,"1,0",6,",0",4,",0",0,",0",18,",0",1,",0",1,",0",28,",0",6,"1,0",0,"1,0",0,"1,0",,,,,,,-18.9,",0,22,",76,",,0,24,+",84,",,0,14,",6.1,",,0,14,+",13.9,"1,0,07,",1457.1,0,609.9,"1,0",24.7,",,,0",,,115,",,,0",-1.89,"1,0",4.86,"1,,,0",-8.64,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-01,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",7,",0",3,",0",0,",0",26,",0",4,",0",11,",0",31,",0",20,",0",0,",0",0,",0",,,,,,,-26.7,",0,24,",152,",,0,27,+",51,",,0,06,",4.1,",,0,23,",8.3,",0,05,+",2266.8,0,809.7,",0",16.2,",,,0",,,196,",,,0",-7.79,",0",-0.54,",,,0",-15.03,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-02,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",7,",0",2,",0",0,",0",5,",0",0,",0",0,",0",26,",0",0,",0",0,",0",0,",0",,,,,,,-10,",0,01,",127,",,0,01,",0,",T,0,01,",2.5,",,0,24,+",16.7,",0,24,",2694.7,0,427.9,",0",10.9,",,,0",,,0,",T,,0",3.05,",0",9.08,",,,0",-2.98,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-03,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",8,",0",4,",0",0,",0",5,",0",2,",0",0,",0",30,",0",3,",0",0,",0",0,",0",,,,,,,-15.6,",0,16,",76,",,0,16,+",51,",,0,14,",5.1,",,0,14,+",17.2,",0,06,",3222.3,0,527.6,",0",19.1,",,,0",,,110,",,,0",1.31,",0",8.68,",,,0",-6.06,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-04,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",9,",0",0,",0",10,",0",0,",0",,,,,,,-6.1,",0,04,+",0,",,0,30,+",0,",T,0,06,",7.6,",,0,20,",28.3,",0,25,",3453.8,0,231.5,",0",8.2,",,,0",,,0,",T,,0",10.62,",0",19.03,",,,0",2.2,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-05,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0.3,0,0.3,",0",10,",0",8,",0",0,",0",0,",0",0,",0",0,",0",5,",0",0,",0",7,",0",0,",0",,,,,,,-1.1,",0,20,",0,",,0,31,+",0,",,0,31,+",12.4,",,0,27,",26.1,",0,12,+",3674.4,0,220.6,",0",40.3,",,,0",,,0,",,,0",11.22,",0",18.37,",,,0",4.08,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-06,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,34.2,0,33.9,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",25,",0",1,",0",,,,,,,0,",0,03,",0,",,0,30,+",0,",T,0,03,+",2,",,0,02,",32.2,",0,27,",3721.5,0,47.1,",0",3,",,,0",,,0,",T,,0",17.89,",0",26.02,",,,0",9.76,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-07,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,164.1,0,129.9,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",16,",0",,,,,,,4.4,",0,02,",0,",,0,31,+",0,",,0,31,+",0.5,",,0,09,",36.7,",0,30,+",5.9,0,5.9,",0",0.5,",,,0",,,0,",,,0",22.33,",0",32.01,",,,0",12.66,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-08,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,303.1,0,139,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",18,",0",,,,,,,5,",0,20,",0,",,0,31,+",0,",,0,31,+",2.3,",,0,29,",37.8,",0,10,",12,0,6.1,",0",2.3,",,,0",,,0,",,,0",22.62,",0",31.99,",,,0",13.25,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-09,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,314.2,0,11.1,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",25,",0",3,",0",,,,,,,-3.3,",0,29,",0,",,0,30,+",0,",,0,30,+",5.8,",,0,27,",33.9,",0,18,",89.3,0,77.3,",0",6.4,",,,0",,,0,",,,0",16.12,",0",25.85,",,,0",6.4,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-10,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,314.2,0,0,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",20,",0",0,",0",3,",0",0,",0",,,,,,,-8.3,",0,16,+",0,",T,0,02,",0,",T,0,02,",9.4,",,0,31,",23.3,",0,13,",425.3,0,336,",0",14.3,",,,0",,,0,",T,,0",7.49,",0",16.13,",,,0",-1.14,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-11,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,314.2,0,0,",0",11,",0",5,",0",0,",0",9,",0",4,",0",0,",0",24,",0",1,",0",0,",0",0,",0",,,,,,,-12.8,",0,12,",102,",,0,23,",76,",,0,19,",11.2,",,0,19,",20,",0,06,",922,0,496.7,",0",32.1,",,,0",,,178,",,,0",1.78,",0",8.85,",,,0",-5.3,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1898-12,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,314.2,0,0,",0",5,",0",3,",0",0,",0",4,",0",2,",0",1,",0",31,",0",7,",0",0,",0",0,",0",,,,,,,-17.8,",0,11,",102,",,0,31,+",109,",,0,29,",12.7,",,0,20,",11.1,",0,28,",1571.7,0,649.7,",0",26.7,",,,0",,,163,",,,0",-2.62,",0",3.6,",,,0",-8.85,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-01,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",11,",0",3,",0",0,",0",14,",0",3,",0",0,",0",24,",0",3,",0",0,",0",0,",0",,,,,,,-16.1,",0,13,",102,",,0,08,+",112,",,0,02,",11.2,",,0,02,",12.8,",0,31,",2104.2,0,532.5,",0",33.5,",,,0",,,280,",,,0",1.16,",0",6.02,",,,0",-3.71,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-02,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,"2,0",8,",0",0,",0",0,",0",6,",0",0,",0",3,"1,0",22,"1,0",4,"1,0",0,"1,0",0,"1,0",,,,,,,-24.4,"1,0,06,",25,",,0,06,+",15,",,0,01,",2,",,0,08,",14.4,"1,0,19,",2555.9,0,451.7,"1,0",7.4,",,,0",,,51,",,,0",0.68,"2,0",6.49,"1,,,0",-5.14,"1,,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-03,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",16,",0",9,",0",0,",0",9,",0",5,",0",0,",0",21,",0",0,",0",0,",0",0,",0",,,,,,,-10,",0,13,",152,",,0,14,",127,",,0,14,",18,",,0,23,",19.4,",0,06,",3024.6,0,468.7,",0",77.2,",,,0",,,407,",,,0",3.21,",0",8.62,",,,0",-2.2,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-04,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",4,",0",1,",0",0,",0",0,",0",1,",0",0,",0",14,",0",0,",0",6,",0",0,",0",,,,,,,-8.9,",0,26,",0,",T,0,27,",51,",,0,27,",4.6,",,0,02,",25,",0,15,+",3346.3,0,321.7,",0",10.1,",,,0",,,64,",,,0",7.61,",0",14.87,",,,0",0.35,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-05,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",7,",0",3,",0",0,",0",0,",0",0,",0",0,",0",10,",0",0,",0",4,",0",0,",0",,,,,,,-5.6,",0,03,",0,",T,0,01,",0,",T,0,15,+",10.4,",,0,06,",25,",0,10,",3644.7,0,298.4,",0",25.7,",,,0",,,0,",T,,0",8.71,",0",15.05,",,,0",2.36,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-06,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,20.8,0,20.8,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,",0",3,",0",,,,,,,1.7,",0,13,+",0,",,0,30,+",0,",,0,30,+",9.9,",,0,02,",33.9,",0,17,",3727.1,0,82.4,",0",17.1,",,,0",,,0,",,,0",16.28,",0",25,",,,0",7.57,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-07,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,134.6,0,113.8,",0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",16,",0",,,,,,,7.2,",0,23,+",0,",,0,31,+",0,",,0,31,+",4.1,",,0,26,",36.7,",0,19,+",1.1,0,1.1,",0",4.1,",,,0",,,0,",,,0",21.97,",0",31.88,",,,0",12.05,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-08,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,156.4,0,21.8,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",27,",0",0,",0",,,,,,,-1.1,",0,22,",0,",,0,31,+",0,",,0,31,+",2.8,",,0,08,",30.6,",0,30,",51.3,0,50.2,",0",5.9,",,,0",,,0,",,,0",17.42,",0",25.99,",,,0",8.84,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-09,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,162.9,0,6.5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",29,",0",0,",0",,,,,,,-1.1,",0,15,",0,",,0,30,+",0,",,0,30,+",0.5,",,0,03,",31.7,",0,25,+",119.6,0,68.3,",0",0.5,",,,0",,,0,",,,0",16.27,",0",27.28,",,,0",5.26,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-10,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,162.9,0,0,",0",5,",0",2,",0",0,",0",3,",0",3,",0",0,",0",21,",0",0,",0",4,",0",0,",0",,,,,,,-9.4,",0,15,",51,",,0,14,",152,",,0,14,",8.9,",,0,14,",25.6,",0,06,",475,0,355.4,",0",14.2,",,,0",,,253,",,,0",6.87,",0",13.97,",,,0",-0.23,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-11,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,162.9,0,0,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",22,",0",0,",0",0,",0",0,",0",,,,,,,-8.3,",0,23,",0,",,0,30,+",0,",,0,30,+",2.5,",,0,16,",17.2,",0,28,+",882.7,0,407.7,",0",6.1,",,,0",,,0,",,,0",4.74,",0",11.86,",,,0",-2.37,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1899-12,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,162.9,0,0,",0",9,",0",1,",0",0,",0",4,",0",3,",0",0,",0",30,",0",8,",0",0,",0",0,",0",,,,,,,-16.7,",0,20,",25,",,0,20,+",25,",,0,18,+",6.1,",,0,05,",15.6,",0,01,",1527,0,644.3,",0",13.5,",,,0",,,109,",,,0",-2.45,",0",3.08,",,,0",-7.98,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-01,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",0,",0",0,",0",,,,,,,-11.1,",0,27,+",0,",,0,31,+",0,",T,0,08,",12.7,",,0,03,",13.3,",0,13,",2025.4,0,498.4,",0",18.1,",,,0",,,0,",T,,0",2.25,",0",7.86,",,,0",-3.35,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-02,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",7,",0",3,",0",0,",0",0,",0",0,",0",0,",0",23,",0",1,",0",0,",0",0,",0",,,,,,,-15,",0,07,",0,",T,0,19,+",20,",,0,19,",6.9,",,0,20,",13.9,",0,28,+",2473.8,0,448.4,",0",17.7,",,,0",,,36,",,,0",2.32,",0",8.77,",,,0",-4.13,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-03,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",6,",0",1,",0",0,",0",2,",0",1,",0",0,",0",21,",0",0,",0",3,",0",0,",0",,,,,,,-7.2,",0,28,",51,",,0,04,",81,",,0,04,",8.4,",,0,04,",23.3,",0,31,",2819.6,0,345.8,",0",12,",,,0",,,96,",,,0",7.18,",0",15.45,",,,0",-1.09,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-04,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",9,",0",5,",0",0,",0",0,",0",0,",0",0,",0",16,",0",0,",0",4,",0",0,",0",,,,,,,-7.8,",0,10,",0,",,0,30,+",15,",,0,07,",5.8,",,0,21,+",25,",0,18,",3180.3,0,360.7,",0",24.2,",,,0",,,15,",,,0",6.31,",0",12.75,",,,0",-0.13,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-05,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",4,",0",3,",0",1,",0",0,",0",0,",0",0,",0",2,",0",0,",0",17,",0",0,",0",,,,,,,0,",0,12,+",0,",,0,31,+",0,",,0,31,+",26.2,",,0,12,",27.8,",0,09,",3343.7,0,163.4,",0",37.4,",,,0",,,0,",,,0",13.06,",0",21.04,",,,0",5.08,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-06,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,59.5,0,59.5,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",6,",0",,,,,,,4.4,",0,16,+",0,",,0,30,+",0,",,0,30,+",1.5,",,0,14,",35,",0,20,",3365,0,21.3,",0",3,",,,0",,,0,",,,0",19.61,",0",28.81,",,,0",10.41,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-07,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,158,0,98.5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",15,",0",,,,,,,5.6,",0,01,",0,",,0,31,+",0,",,0,31,+",1,",,0,25,",36.7,",0,29,",4.4,0,4.4,",0",1,",,,0",,,0,",,,0",21.37,",0",30.95,",,,0",11.79,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-08,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,183,0,25,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",1,",0",,,,,,,3.3,",0,23,",0,",,0,31,+",0,",,0,31,+",0,",T,0,22,+",33.9,",0,01,",32.7,0,28.3,",0",0,",T,,0",,,0,",,,0",18.23,",0",27.19,",,,0",9.26,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-09,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,185.8,0,2.8,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",8,",0",0,",0",17,",0",0,",0",,,,,,,-7.2,",0,27,",0,",,0,30,+",0,",,0,30,+",2.3,",,0,04,",30,",0,02,",208.6,0,175.9,",0",5.7,",,,0",,,0,",,,0",12.56,",0",21.15,",,,0",3.98,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-10,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,185.8,0,0,",0",7,",0",3,",0",0,",0",0,",0",0,",0",0,",0",15,",0",0,",0",9,",0",0,",0",,,,,,,-7.8,",0,30,",0,",,0,31,+",0,",T,0,29,+",5.1,",,0,28,",24.4,",0,17,",523.7,0,315.1,",0",18.8,",,,0",,,0,",T,,0",8.17,",0",16.02,",,,0",0.32,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-11,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,185.8,0,0,",0",11,",0",6,",0",0,",0",2,",0",2,",0",0,",0",23,",0",2,",0",0,",0",0,",0",,,,,,,-8.3,",0,28,",76,",,0,20,",135,",,0,21,",15,",,0,21,",19.4,",0,06,+",935,0,411.3,",0",48.1,",,,0",,,201,",,,0",4.62,",0",10.98,",,,0",-1.74,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1900-12,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,185.8,0,0,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",2,",0",0,",0",0,",0",,,,,,,-15.6,",0,31,",0,",T,0,30,+",0,",T,0,30,+",1.3,",,0,24,",13.9,",0,20,",1485.2,0,550.2,",0",3.1,",,,0",,,0,",T,,0",0.59,",0",6.93,",,,0",-5.76,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1901-01,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",9,",0",5,",0",0,",0",3,",0",2,",0",2,",0",27,",0",5,",0",0,",0",0,",0",,,,,,,-20.6,",0,10,",51,",,0,11,",53,",,0,11,",7.6,",,0,12,",11.7,",0,14,",2051.4,0,566.2,",0",33.3,",,,0",,,114,",,,0",0.07,",0",4.97,",,,0",-4.83,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1901-02,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",16,",0",6,",0",0,",0",12,",0",5,",0",3,",0",19,",0",7,",0",0,",0",0,",0",,,,,,,-20.6,",0,11,",76,",,0,08,+",74,",,0,07,",8.9,",,0,17,",18.3,",0,28,",2567.5,0,516.1,",0",47.6,",,,0",,,295,",,,0",-0.1,",0",5.35,",,,0",-5.55,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1901-03,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,"2,0",4,",0",0,",0",0,",0",0,",0",0,",0",0,"1,0",24,"1,0",0,"1,0",0,"1,0",0,"1,0",,,,,,,-8.3,"1,0,29,+",0,",T,0,27,+",10,",,0,26,",1.5,",,0,25,",18.3,"1,0,01,",2993.3,0,425.8,"1,0",4.1,",,,0",,,10,",,,0",3.68,"2,0",10.63,"1,,,0",-3.27,"1,,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1901-04,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",3,",0",2,",0",0,",0",0,",0",1,",0",0,",0",21,",0",0,",0",2,",0",0,",0",,,,,,,-11.1,",0,04,",0,",,0,30,+",36,",,0,09,",16.5,",,0,30,",21.1,",0,24,+",3357.8,0,364.5,",0",19.8,",,,0",,,36,",,,0",6.18,",0",14.37,",,,0",-2,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1901-05,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,0,0,0,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",4,",0",0,",0",20,",0",0,",0",,,,,,,-1.7,",0,22,",0,",,0,31,+",0,",,0,31,+",13,",,0,01,",27.8,",0,16,",3526.6,0,168.8,",0",18.6,",,,0",,,0,",,,0",12.89,",0",21.28,",,,0",4.5,",,,0",,,,,,,,,,,,,,,,,,,,,,
USW00024128,1901-06,40.9017,-117.808,1309.4,"WINNEMUCCA AIRPORT, NV US",,,20.8,0,20.8,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",19,",0",1,",0",,,,,,,-0.6,",0,11,",0,",,0,30,+",0,",,0,30,+",0.8,",,0,19,",32.2,",0,28,",3640.2,0,113.6,",0",1.4,",,,0",,,0,",,,0",15.24,",0",23.65,",,,0",6.83,",,,0",,,,,,,,,,,,,,,,,,,,,,
